num_try,mode,val_loss,test_acc,test_error,test_abs_error,execution_time_train,execution_time_load_saved_model,execution_time_use_saved_model,batch_size,n_nodes,activations,L1_penalty,L2_penalty,learning_rate,dropout_prob,use_batch_norm,num_epoch_used,criterion_name,criterion_params
65,Mode.TORQUE,8.368563022613525,4.000511169433594,-14.526502788066864,14.526502788066864,222.39203810691836,0.0049150343894958,0.0004462829113006,128,"[512, 512, 512]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.1,0.0,0.01,0.5,True,309,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
66,Mode.TORQUE,8.217764581680298,3.406831979751587,-4.287485778331757,4.287485778331757,72.69827818870544,0.0048265444755554,0.0004203025817871,128,"[512, 512, 512]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.1,0.1,0.01,0.0,True,104,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
67,Mode.TORQUE,7.713518411636352,3.529958486557007,-14.719817042350767,14.719817042350767,123.86624574661256,0.0051228226184844,0.0004570001125335,128,"[512, 512, 512]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.1,0.1,0.01,0.2,True,168,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
68,Mode.TORQUE,8.472880336761474,3.993319988250733,-12.171326577663422,12.171326577663422,137.02779507637024,0.0050565431594848,0.0004457259654998,128,"[512, 512, 512]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.1,0.1,0.01,0.5,True,187,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
69,Mode.TORQUE,8.80009962463379,3.516132116317749,-21.612505614757534,21.612505614757534,105.2079713344574,0.0051021428108215,0.0004474594593048,128,"[512, 512, 512]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.1,0.001,0.01,0.0,True,149,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
70,Mode.TORQUE,7.853449056625366,3.2662370204925537,-7.024462521076202,7.024462521076202,124.0350546836853,0.0048853985786437,0.0004334507465362,128,"[512, 512, 512]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.1,0.001,0.01,0.2,True,170,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
71,Mode.TORQUE,8.708220443725587,4.042311191558838,-9.688900411128998,9.688900411128998,174.2552661895752,0.0052823263168334,0.0004758229732513,128,"[512, 512, 512]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.1,0.001,0.01,0.5,True,239,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
72,Mode.TORQUE,8.704187368392944,3.2950680255889893,-16.693468391895294,16.693468391895294,94.59165143966676,0.0051435695171356,0.0004687931537628,128,"[512, 512, 512]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.001,0.0,0.01,0.0,True,136,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
73,Mode.TORQUE,7.766860549926758,3.400965929031372,-8.163997530937195,8.163997530937195,143.88928627967834,0.0050546139717102,0.0004593819618225,128,"[512, 512, 512]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.001,0.0,0.01,0.2,True,200,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
74,Mode.TORQUE,8.250871223449707,4.012386798858643,-6.360697001218796,6.360697001218796,171.44987416267395,0.0053468631744384,0.000464840221405,128,"[512, 512, 512]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.001,0.0,0.01,0.5,True,236,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
